Group,Replicate,Time,CFU,CFUlog10,Condition,Volume,AQL,BQL,Institute,Sample,Comments
1,2,21,3000000,6.47712125471966,2,10,0,0,C,MXF 1X MIC,10µl single drop
1,3,21,3500000,6.54406804435028,2,10,0,0,C,MXF 1X MIC,10µl single drop
1,1,21,8000000,6.90308998699194,3,2.5,0,0,C,MXF 1X MIC,2.5µl single drop
1,2,21,12000000,7.07918124604763,3,2.5,0,0,C,MXF 1X MIC,2.5µl single drop
1,3,21,32000000,7.50514997831991,3,2.5,0,0,C,MXF 1X MIC,2.5µl single drop
2,1,21,NA,NA,0,100,0,1,C,MXF 10X MIC,100µl quad
2,2,21,NA,NA,0,100,0,1,C,MXF 10X MIC,100µl quad
2,3,21,NA,NA,0,100,0,1,C,MXF 10X MIC,100µl quad
2,1,21,NA,NA,1,10,0,1,C,MXF 10X MIC,10µl 4 drops
2,2,21,NA,NA,1,10,0,1,C,MXF 10X MIC,10µl 4 drops
2,3,21,NA,NA,1,10,0,1,C,MXF 10X MIC,10µl 4 drops
2,1,21,NA,NA,2,10,0,1,C,MXF 10X MIC,10µl single drop
2,2,21,NA,NA,2,10,0,1,C,MXF 10X MIC,10µl single drop
2,3,21,NA,NA,2,10,0,1,C,MXF 10X MIC,10µl single drop
2,1,21,NA,NA,3,2.5,0,1,C,MXF 10X MIC,2.5µl single drop
2,2,21,NA,NA,3,2.5,0,1,C,MXF 10X MIC,2.5µl single drop
2,3,21,NA,NA,3,2.5,0,1,C,MXF 10X MIC,2.5µl single drop
3,1,21,1200000,6.07918124604763,0,100,0,0,C,INH 1X MIC,100µl quad
3,2,21,1400000,6.14612803567824,0,100,0,0,C,INH 1X MIC,100µl quad
3,3,21,1500000,6.17609125905568,0,100,0,0,C,INH 1X MIC,100µl quad
3,1,21,1000000,6,1,10,0,0,C,INH 1X MIC,10µl 4 drops
3,2,21,1200000,6.07918124604763,1,10,0,0,C,INH 1X MIC,10µl 4 drops
3,3,21,700000,5.84509804001426,1,10,0,0,C,INH 1X MIC,10µl 4 drops
3,1,21,1100000,6.04139268515823,2,10,0,0,C,INH 1X MIC,10µl single drop
3,2,21,400000,5.60205999132796,2,10,0,0,C,INH 1X MIC,10µl single drop
3,3,21,1900000,6.27875360095283,2,10,0,0,C,INH 1X MIC,10µl single drop
3,1,21,440000,5.64345267648619,3,2.5,0,0,C,INH 1X MIC,2.5µl single drop
3,2,21,480000,5.68124123737559,3,2.5,0,0,C,INH 1X MIC,2.5µl single drop
3,3,21,480000,5.68124123737559,3,2.5,0,0,C,INH 1X MIC,2.5µl single drop
4,1,21,NA,NA,0,100,0,1,C,INH 10X MIC,100µl quad
4,2,21,NA,NA,0,100,0,1,C,INH 10X MIC,100µl quad
4,3,21,NA,NA,0,100,0,1,C,INH 10X MIC,100µl quad
4,1,21,NA,NA,1,10,0,1,C,INH 10X MIC,10µl 4 drops
4,2,21,NA,NA,1,10,0,1,C,INH 10X MIC,10µl 4 drops
4,3,21,NA,NA,1,10,0,1,C,INH 10X MIC,10µl 4 drops
4,1,21,NA,NA,2,10,0,1,C,INH 10X MIC,10µl single drop
4,2,21,NA,NA,2,10,0,1,C,INH 10X MIC,10µl single drop
4,3,21,NA,NA,2,10,0,1,C,INH 10X MIC,10µl single drop
4,1,21,NA,NA,3,2.5,0,1,C,INH 10X MIC,2.5µl single drop
4,2,21,NA,NA,3,2.5,0,1,C,INH 10X MIC,2.5µl single drop
4,3,21,NA,NA,3,2.5,0,1,C,INH 10X MIC,2.5µl single drop
0,1,28,14000000,7.14612803567824,0,100,0,0,C,untreated,100µl quad
0,2,28,17000000,7.23044892137827,0,100,0,0,C,untreated,100µl quad
0,3,28,20000000,7.30102999566398,0,100,0,0,C,untreated,100µl quad
0,1,28,50000000,7.69897000433602,1,10,0,0,C,untreated,10µl 4 drops
0,2,28,30000000,7.47712125471966,1,10,0,0,C,untreated,10µl 4 drops
0,3,28,21000000,7.32221929473392,1,10,0,0,C,untreated,10µl 4 drops
0,1,28,84000000,7.92427928606188,2,10,0,0,C,untreated,10µl single drop
0,2,28,80000000,7.90308998699194,2,10,0,0,C,untreated,10µl single drop
0,3,28,86000000,7.93449845124357,2,10,0,0,C,untreated,10µl single drop
0,1,28,16000000,7.20411998265593,3,2.5,0,0,C,untreated,2.5µl single drop
0,2,28,12000000,7.07918124604763,3,2.5,0,0,C,untreated,2.5µl single drop
0,3,28,NA,NA,3,2.5,0,0,C,untreated,2.5µl single drop
1,1,28,8000000,6.90308998699194,0,100,0,0,C,MXF 1X MIC,100µl quad
1,2,28,7700000,6.88649072517248,0,100,0,0,C,MXF 1X MIC,100µl quad
1,3,28,18000000,7.25527250510331,0,100,0,0,C,MXF 1X MIC,100µl quad
1,1,28,16000000,7.20411998265593,1,10,0,0,C,MXF 1X MIC,10µl 4 drops
1,2,28,6000000,6.77815125038364,1,10,0,0,C,MXF 1X MIC,10µl 4 drops
1,3,28,5000000,6.69897000433602,1,10,0,0,C,MXF 1X MIC,10µl 4 drops
1,1,28,25000000,7.39794000867204,2,10,0,0,C,MXF 1X MIC,10µl single drop
1,2,28,16000000,7.20411998265593,2,10,0,0,C,MXF 1X MIC,10µl single drop
1,3,28,21000000,7.32221929473392,2,10,0,0,C,MXF 1X MIC,10µl single drop
1,1,28,4000000,6.60205999132796,3,2.5,0,0,C,MXF 1X MIC,2.5µl single drop
1,2,28,6000000,6.77815125038364,3,2.5,0,0,C,MXF 1X MIC,2.5µl single drop
1,3,28,2800000,6.44715803134222,3,2.5,0,0,C,MXF 1X MIC,2.5µl single drop
2,1,28,NA,NA,0,100,0,1,C,MXF 10X MIC,100µl quad
2,2,28,NA,NA,0,100,0,1,C,MXF 10X MIC,100µl quad
2,3,28,NA,NA,0,100,0,1,C,MXF 10X MIC,100µl quad
2,1,28,NA,NA,1,10,0,1,C,MXF 10X MIC,10µl 4 drops
2,2,28,NA,NA,1,10,0,1,C,MXF 10X MIC,10µl 4 drops
2,3,28,NA,NA,1,10,0,1,C,MXF 10X MIC,10µl 4 drops
2,1,28,NA,NA,2,10,0,1,C,MXF 10X MIC,10µl single drop
2,2,28,NA,NA,2,10,0,1,C,MXF 10X MIC,10µl single drop
2,3,28,NA,NA,2,10,0,1,C,MXF 10X MIC,10µl single drop
2,1,28,NA,NA,3,2.5,0,1,C,MXF 10X MIC,2.5µl single drop
2,2,28,NA,NA,3,2.5,0,1,C,MXF 10X MIC,2.5µl single drop
2,3,28,NA,NA,3,2.5,0,1,C,MXF 10X MIC,2.5µl single drop
3,1,28,6400000,6.80617997398389,0,100,0,0,C,INH 1X MIC,100µl quad
3,2,28,10400000,7.01703333929878,0,100,0,0,C,INH 1X MIC,100µl quad
3,3,28,5300000,6.72427586960079,0,100,0,0,C,INH 1X MIC,100µl quad
3,1,28,13000000,7.11394335230684,1,10,0,0,C,INH 1X MIC,10µl 4 drops
3,2,28,20000000,7.30102999566398,1,10,0,0,C,INH 1X MIC,10µl 4 drops
3,3,28,21000000,7.32221929473392,1,10,0,0,C,INH 1X MIC,10µl 4 drops
3,1,28,22000000,7.34242268082221,2,10,0,0,C,INH 1X MIC,10µl single drop
3,2,28,10000000,7,2,10,0,0,C,INH 1X MIC,10µl single drop
3,3,28,11000000,7.04139268515823,2,10,0,0,C,INH 1X MIC,10µl single drop
3,1,28,4400000,6.64345267648619,3,2.5,0,0,C,INH 1X MIC,2.5µl single drop
3,2,28,24000000,7.38021124171161,3,2.5,0,0,C,INH 1X MIC,2.5µl single drop
3,3,28,8000000,6.90308998699194,3,2.5,0,0,C,INH 1X MIC,2.5µl single drop
4,1,28,NA,NA,0,100,0,1,C,INH 10X MIC,100µl quad
4,2,28,NA,NA,0,100,0,1,C,INH 10X MIC,100µl quad
4,3,28,NA,NA,0,100,0,1,C,INH 10X MIC,100µl quad
4,1,28,NA,NA,1,10,0,1,C,INH 10X MIC,10µl 4 drops
4,2,28,NA,NA,1,10,0,1,C,INH 10X MIC,10µl 4 drops
4,3,28,NA,NA,1,10,0,1,C,INH 10X MIC,10µl 4 drops
4,1,28,NA,NA,2,10,0,1,C,INH 10X MIC,10µl single drop
4,2,28,NA,NA,2,10,0,1,C,INH 10X MIC,10µl single drop
4,3,28,NA,NA,2,10,0,1,C,INH 10X MIC,10µl single drop
4,1,28,NA,NA,3,2.5,0,1,C,INH 10X MIC,2.5µl single drop
4,2,28,NA,NA,3,2.5,0,1,C,INH 10X MIC,2.5µl single drop
4,3,28,NA,NA,3,2.5,0,1,C,INH 10X MIC,2.5µl single drop
0,1,0,37000,4.56820172406699,0,100,0,0,D,untreated,100µl quad
0,2,0,49000,4.69019608002851,0,100,0,0,D,untreated,100µl quad
0,3,0,50000,4.69897000433602,0,100,0,0,D,untreated,100µl quad
0,1,0,30000,4.47712125471966,1,10,0,0,D,untreated,10µl 4 drops
0,2,0,31000,4.49136169383427,1,10,0,0,D,untreated,10µl 4 drops
0,3,0,NA,NA,1,10,0,0,D,untreated,10µl 4 drops
0,1,0,23000,4.36172783601759,2,10,0,0,D,untreated,10µl single drop
0,2,0,18000,4.25527250510331,2,10,0,0,D,untreated,10µl single drop
0,3,0,100000,5,2,10,0,0,D,untreated,10µl single drop
0,1,0,80000,4.90308998699194,3,2.5,0,0,D,untreated,2.5µl single drop
0,2,0,80000,4.90308998699194,3,2.5,0,0,D,untreated,2.5µl single drop
0,3,0,200000,5.30102999566398,3,2.5,0,0,D,untreated,2.5µl single drop
1,1,0,65000,4.81291335664286,0,100,0,0,D,MXF 1X MIC,100µl quad
1,2,0,55000,4.74036268949424,0,100,0,0,D,MXF 1X MIC,100µl quad
1,3,0,82000,4.91381385238372,0,100,0,0,D,MXF 1X MIC,100µl quad
1,1,0,40000,4.60205999132796,1,10,0,0,D,MXF 1X MIC,10µl 4 drops
1,2,0,36000,4.55630250076729,1,10,0,0,D,MXF 1X MIC,10µl 4 drops
1,3,0,30000,4.47712125471966,1,10,0,0,D,MXF 1X MIC,10µl 4 drops
1,1,0,NA,NA,2,10,0,0,D,MXF 1X MIC,10µl single drop
1,2,0,30000,4.47712125471966,2,10,0,0,D,MXF 1X MIC,10µl single drop
1,3,0,50000,4.69897000433602,2,10,0,0,D,MXF 1X MIC,10µl single drop
1,1,0,80000,4.90308998699194,3,2.5,0,0,D,MXF 1X MIC,2.5µl single drop
1,2,0,40000,4.60205999132796,3,2.5,0,0,D,MXF 1X MIC,2.5µl single drop
1,3,0,40000,4.60205999132796,3,2.5,0,0,D,MXF 1X MIC,2.5µl single drop
2,1,0,45000,4.65321251377534,0,100,0,0,D,MXF 10X MIC,100µl quad
2,2,0,51000,4.70757017609794,0,100,0,0,D,MXF 10X MIC,100µl quad
2,3,0,54000,4.73239375982297,0,100,0,0,D,MXF 10X MIC,100µl quad
2,1,0,21000,4.32221929473392,1,10,0,0,D,MXF 10X MIC,10µl 4 drops
2,2,0,32000,4.50514997831991,1,10,0,0,D,MXF 10X MIC,10µl 4 drops
2,3,0,28000,4.44715803134222,1,10,0,0,D,MXF 10X MIC,10µl 4 drops
2,1,0,26000,4.41497334797082,2,10,0,0,D,MXF 10X MIC,10µl single drop
2,2,0,25000,4.39794000867204,2,10,0,0,D,MXF 10X MIC,10µl single drop
2,3,0,30000,4.47712125471966,2,10,0,0,D,MXF 10X MIC,10µl single drop
2,1,0,40000,4.60205999132796,3,2.5,0,0,D,MXF 10X MIC,2.5µl single drop
2,2,0,120000,5.07918124604763,3,2.5,0,0,D,MXF 10X MIC,2.5µl single drop
2,3,0,NA,NA,3,2.5,0,1,D,MXF 10X MIC,2.5µl single drop
3,1,0,92000,4.96378782734556,0,100,0,0,D,INH 1X MIC,100µl quad
3,2,0,59000,4.77085201164214,0,100,0,0,D,INH 1X MIC,100µl quad
3,3,0,40000,4.60205999132796,0,100,0,0,D,INH 1X MIC,100µl quad
3,1,0,90000,4.95424250943933,1,10,0,0,D,INH 1X MIC,10µl 4 drops
3,2,0,50000,4.69897000433602,1,10,0,0,D,INH 1X MIC,10µl 4 drops
3,3,0,30000,4.47712125471966,1,10,0,0,D,INH 1X MIC,10µl 4 drops
3,1,0,28000,4.44715803134222,2,10,0,0,D,INH 1X MIC,10µl single drop
3,2,0,22000,4.34242268082221,2,10,0,0,D,INH 1X MIC,10µl single drop
3,3,0,23000,4.36172783601759,2,10,0,0,D,INH 1X MIC,10µl single drop
3,1,0,52000,4.7160033436348,3,2.5,0,0,D,INH 1X MIC,2.5µl single drop
3,2,0,44000,4.64345267648619,3,2.5,0,0,D,INH 1X MIC,2.5µl single drop
3,3,0,44000,4.64345267648619,3,2.5,0,0,D,INH 1X MIC,2.5µl single drop
4,1,0,84000,4.92427928606188,0,100,0,0,D,INH 10X MIC,100µl quad
4,2,0,58000,4.76342799356294,0,100,0,0,D,INH 10X MIC,100µl quad
4,3,0,58000,4.76342799356294,0,100,0,0,D,INH 10X MIC,100µl quad
4,1,0,25000,4.39794000867204,1,10,0,0,D,INH 10X MIC,10µl 4 drops
4,2,0,32000,4.50514997831991,1,10,0,0,D,INH 10X MIC,10µl 4 drops
4,3,0,24000,4.38021124171161,1,10,0,0,D,INH 10X MIC,10µl 4 drops
4,1,0,13000,4.11394335230684,2,10,0,0,D,INH 10X MIC,10µl single drop
4,2,0,25000,4.39794000867204,2,10,0,0,D,INH 10X MIC,10µl single drop
4,3,0,30000,4.47712125471966,2,10,0,0,D,INH 10X MIC,10µl single drop
4,1,0,200000,5.30102999566398,3,2.5,0,0,D,INH 10X MIC,2.5µl single drop
4,2,0,80000,4.90308998699194,3,2.5,0,0,D,INH 10X MIC,2.5µl single drop
4,3,0,80000,4.90308998699194,3,2.5,0,0,D,INH 10X MIC,2.5µl single drop
0,1,1,NA,NA,0,100,0,0,D,untreated,100µl quad
0,2,1,260000,5.41497334797082,0,100,0,0,D,untreated,100µl quad
0,3,1,NA,NA,0,100,0,0,D,untreated,100µl quad
0,1,1,300000,5.47712125471966,1,10,0,0,D,untreated,10µl 4 drops
0,2,1,200000,5.30102999566398,1,10,0,0,D,untreated,10µl 4 drops
0,3,1,390000,5.5910646070265,1,10,0,0,D,untreated,10µl 4 drops
0,1,1,70000,4.84509804001426,2,10,0,0,D,untreated,10µl single drop
0,2,1,50000,4.69897000433602,2,10,0,0,D,untreated,10µl single drop
0,3,1,40000,4.60205999132796,2,10,0,0,D,untreated,10µl single drop
0,1,1,280000,5.44715803134222,3,2.5,0,0,D,untreated,2.5µl single drop
0,2,1,200000,5.30102999566398,3,2.5,0,0,D,untreated,2.5µl single drop
0,3,1,160000,5.20411998265593,3,2.5,0,0,D,untreated,2.5µl single drop
1,1,1,60000,4.77815125038364,0,100,0,0,D,MXF 1X MIC,100µl quad
1,2,1,79000,4.89762709129044,0,100,0,0,D,MXF 1X MIC,100µl quad
1,3,1,NA,NA,0,100,0,0,D,MXF 1X MIC,100µl quad
1,1,1,100000,5,1,10,0,0,D,MXF 1X MIC,10µl 4 drops
1,2,1,44000,4.64345267648619,1,10,0,0,D,MXF 1X MIC,10µl 4 drops
1,3,1,39000,4.5910646070265,1,10,0,0,D,MXF 1X MIC,10µl 4 drops
1,1,1,100000,5,2,10,0,0,D,MXF 1X MIC,10µl single drop
1,2,1,10000,4,2,10,0,0,D,MXF 1X MIC,10µl single drop
1,3,1,4000,3.60205999132796,2,10,0,0,D,MXF 1X MIC,10µl single drop
1,1,1,120000,5.07918124604763,3,2.5,0,0,D,MXF 1X MIC,2.5µl single drop
1,2,1,800000,5.90308998699194,3,2.5,0,0,D,MXF 1X MIC,2.5µl single drop
1,3,1,400000,5.60205999132796,3,2.5,0,0,D,MXF 1X MIC,2.5µl single drop
2,1,1,NA,NA,0,100,0,0,D,MXF 10X MIC,100µl quad
2,2,1,14000,4.14612803567824,0,100,0,0,D,MXF 10X MIC,100µl quad
2,3,1,27000,4.43136376415899,0,100,0,0,D,MXF 10X MIC,100µl quad
2,1,1,190000,5.27875360095283,1,10,0,0,D,MXF 10X MIC,10µl 4 drops
2,2,1,20000,4.30102999566398,1,10,0,0,D,MXF 10X MIC,10µl 4 drops
2,3,1,17000,4.23044892137827,1,10,0,0,D,MXF 10X MIC,10µl 4 drops
2,1,1,100000,5,2,10,0,0,D,MXF 10X MIC,10µl single drop
2,2,1,20000,4.30102999566398,2,10,0,0,D,MXF 10X MIC,10µl single drop
2,3,1,17000,4.23044892137827,2,10,0,0,D,MXF 10X MIC,10µl single drop
2,1,1,24000,4.38021124171161,3,2.5,0,0,D,MXF 10X MIC,2.5µl single drop
2,2,1,24000,4.38021124171161,3,2.5,0,0,D,MXF 10X MIC,2.5µl single drop
2,3,1,40000,4.60205999132796,3,2.5,0,0,D,MXF 10X MIC,2.5µl single drop
3,1,1,22000,4.34242268082221,0,100,0,0,D,INH 1X MIC,100µl quad
3,2,1,73000,4.86332286012046,0,100,0,0,D,INH 1X MIC,100µl quad
3,3,1,64000,4.80617997398389,0,100,0,0,D,INH 1X MIC,100µl quad
3,1,1,16000,4.20411998265593,1,10,0,0,D,INH 1X MIC,10µl 4 drops
3,2,1,19000,4.27875360095283,1,10,0,0,D,INH 1X MIC,10µl 4 drops
3,3,1,37000,4.56820172406699,1,10,0,0,D,INH 1X MIC,10µl 4 drops
3,1,1,21000,4.32221929473392,2,10,0,0,D,INH 1X MIC,10µl single drop
3,2,1,21000,4.32221929473392,2,10,0,0,D,INH 1X MIC,10µl single drop
3,3,1,27000,4.43136376415899,2,10,0,0,D,INH 1X MIC,10µl single drop
3,1,1,NA,NA,3,2.5,0,1,D,INH 1X MIC,2.5µl single drop
3,2,1,80000,4.90308998699194,3,2.5,0,0,D,INH 1X MIC,2.5µl single drop
3,3,1,80000,4.90308998699194,3,2.5,0,0,D,INH 1X MIC,2.5µl single drop
4,1,1,15000,4.17609125905568,0,100,0,0,D,INH 10X MIC,100µl quad
4,2,1,NA,NA,0,100,0,0,D,INH 10X MIC,100µl quad
4,3,1,14800,4.17026171539496,0,100,0,0,D,INH 10X MIC,100µl quad
4,1,1,5000,3.69897000433602,1,10,0,0,D,INH 10X MIC,10µl 4 drops
4,2,1,5300,3.72427586960079,1,10,0,0,D,INH 10X MIC,10µl 4 drops
4,3,1,5100,3.70757017609794,1,10,0,0,D,INH 10X MIC,10µl 4 drops
4,1,1,4400,3.64345267648619,2,10,0,0,D,INH 10X MIC,10µl single drop
4,2,1,2700,3.43136376415899,2,10,0,0,D,INH 10X MIC,10µl single drop
4,3,1,4300,3.63346845557959,2,10,0,0,D,INH 10X MIC,10µl single drop
4,1,1,3200,3.50514997831991,3,2.5,0,0,D,INH 10X MIC,2.5µl single drop
4,2,1,4400,3.64345267648619,3,2.5,0,0,D,INH 10X MIC,2.5µl single drop
4,3,1,6000,3.77815125038364,3,2.5,0,0,D,INH 10X MIC,2.5µl single drop
0,1,2,NA,NA,0,100,0,0,D,untreated,100µl quad
0,2,2,NA,NA,0,100,0,0,D,untreated,100µl quad
0,3,2,NA,NA,0,100,0,0,D,untreated,100µl quad
0,1,2,280000,5.44715803134222,1,10,0,0,D,untreated,10µl 4 drops
0,2,2,330000,5.51851393987789,1,10,0,0,D,untreated,10µl 4 drops
0,3,2,110000,5.04139268515823,1,10,0,0,D,untreated,10µl 4 drops
0,1,2,170000,5.23044892137827,2,10,0,0,D,untreated,10µl single drop
0,2,2,290000,5.46239799789896,2,10,0,0,D,untreated,10µl single drop
0,3,2,100000,5,2,10,0,0,D,untreated,10µl single drop
0,1,2,NA,NA,3,2.5,0,1,D,untreated,2.5µl single drop
0,2,2,80000,4.90308998699194,3,2.5,0,0,D,untreated,2.5µl single drop
0,3,2,40000,4.60205999132796,3,2.5,0,0,D,untreated,2.5µl single drop
1,1,2,110000,5.04139268515823,1,10,0,0,D,MXF 1X MIC,10µl 4 drops
1,2,2,110000,5.04139268515823,1,10,0,0,D,MXF 1X MIC,10µl 4 drops
1,3,2,90000,4.95424250943933,1,10,0,0,D,MXF 1X MIC,10µl 4 drops
1,1,2,150000,5.17609125905568,2,10,0,0,D,MXF 1X MIC,10µl single drop
1,2,2,100000,5,2,10,0,0,D,MXF 1X MIC,10µl single drop
1,3,2,50000,4.69897000433602,2,10,0,0,D,MXF 1X MIC,10µl single drop
1,1,2,160000,5.20411998265593,3,2.5,0,0,D,MXF 1X MIC,2.5µl single drop
1,2,2,40000,4.60205999132796,3,2.5,0,0,D,MXF 1X MIC,2.5µl single drop
1,3,2,120000,5.07918124604763,3,2.5,0,0,D,MXF 1X MIC,2.5µl single drop
2,1,2,4300,3.63346845557959,1,10,0,0,D,MXF 10X MIC,10µl 4 drops
2,2,2,4700,3.67209785793572,1,10,0,0,D,MXF 10X MIC,10µl 4 drops
2,3,2,4600,3.66275783168157,1,10,0,0,D,MXF 10X MIC,10µl 4 drops
2,1,2,3900,3.5910646070265,2,10,0,0,D,MXF 10X MIC,10µl single drop
2,2,2,3600,3.55630250076729,2,10,0,0,D,MXF 10X MIC,10µl single drop
2,3,2,3600,3.55630250076729,2,10,0,0,D,MXF 10X MIC,10µl single drop
2,1,2,68000,4.83250891270624,3,2.5,0,0,D,MXF 10X MIC,2.5µl single drop
2,2,2,16000,4.20411998265593,3,2.5,0,0,D,MXF 10X MIC,2.5µl single drop
2,3,2,16000,4.20411998265593,3,2.5,0,0,D,MXF 10X MIC,2.5µl single drop
3,1,2,2200,3.34242268082221,1,10,0,0,D,INH 1X MIC,10µl 4 drops
3,2,2,3100,3.49136169383427,1,10,0,0,D,INH 1X MIC,10µl 4 drops
3,3,2,1800,3.25527250510331,1,10,0,0,D,INH 1X MIC,10µl 4 drops
3,1,2,1100,3.04139268515822,2,10,0,0,D,INH 1X MIC,10µl single drop
3,2,2,2600,3.41497334797082,2,10,0,0,D,INH 1X MIC,10µl single drop
3,3,2,3300,3.51851393987789,2,10,0,0,D,INH 1X MIC,10µl single drop
3,1,2,8400,3.92427928606188,3,2.5,0,0,D,INH 1X MIC,2.5µl single drop
3,2,2,2400,3.38021124171161,3,2.5,0,0,D,INH 1X MIC,2.5µl single drop
3,3,2,7200,3.85733249643127,3,2.5,0,0,D,INH 1X MIC,2.5µl single drop
4,1,2,3100,3.49136169383427,1,10,0,0,D,INH 10X MIC,10µl 4 drops
4,2,2,2000,3.30102999566398,1,10,0,0,D,INH 10X MIC,10µl 4 drops
4,3,2,2200,3.34242268082221,1,10,0,0,D,INH 10X MIC,10µl 4 drops
4,1,2,3000,3.47712125471966,2,10,0,0,D,INH 10X MIC,10µl single drop
4,2,2,2800,3.44715803134222,2,10,0,0,D,INH 10X MIC,10µl single drop
4,3,2,1900,3.27875360095283,2,10,0,0,D,INH 10X MIC,10µl single drop
4,1,2,2400,3.38021124171161,3,2.5,0,0,D,INH 10X MIC,2.5µl single drop
4,2,2,1200,3.07918124604762,3,2.5,0,0,D,INH 10X MIC,2.5µl single drop
4,3,2,400,2.60205999132796,3,2.5,0,0,D,INH 10X MIC,2.5µl single drop
0,1,3,301000,5.47856649559384,0,100,0,0,D,untreated,100µl quad
0,2,3,570000,5.75587485567249,0,100,0,0,D,untreated,100µl quad
0,3,3,340000,5.53147891704226,0,100,0,0,D,untreated,100µl quad
0,1,3,220000,5.34242268082221,1,10,0,0,D,untreated,10µl 4 drops
0,2,3,310000,5.49136169383427,1,10,0,0,D,untreated,10µl 4 drops
0,3,3,340000,5.53147891704226,1,10,0,0,D,untreated,10µl 4 drops
0,1,3,310000,5.49136169383427,2,10,0,0,D,untreated,10µl single drop
0,2,3,260000,5.41497334797082,2,10,0,0,D,untreated,10µl single drop
0,3,3,340000,5.53147891704226,2,10,0,0,D,untreated,10µl single drop
0,1,3,160000,5.20411998265593,3,2.5,0,0,D,untreated,2.5µl single drop
0,2,3,400000,5.60205999132796,3,2.5,0,0,D,untreated,2.5µl single drop
0,3,3,320000,5.50514997831991,3,2.5,0,0,D,untreated,2.5µl single drop
1,1,3,490000,5.69019608002851,0,100,0,0,D,MXF 1X MIC,100µl quad
1,2,3,NA,NA,0,100,0,0,D,MXF 1X MIC,100µl quad
1,3,3,760000,5.88081359228079,0,100,0,0,D,MXF 1X MIC,100µl quad
1,1,3,720000,5.85733249643127,1,10,0,0,D,MXF 1X MIC,10µl 4 drops
1,2,3,250000,5.39794000867204,1,10,0,0,D,MXF 1X MIC,10µl 4 drops
1,3,3,200000,5.30102999566398,1,10,0,0,D,MXF 1X MIC,10µl 4 drops
1,1,3,580000,5.76342799356294,2,10,0,0,D,MXF 1X MIC,10µl single drop
1,2,3,180000,5.25527250510331,2,10,0,0,D,MXF 1X MIC,10µl single drop
1,3,3,260000,5.41497334797082,2,10,0,0,D,MXF 1X MIC,10µl single drop
1,1,3,200000,5.30102999566398,3,2.5,0,0,D,MXF 1X MIC,2.5µl single drop
1,2,3,320000,5.50514997831991,3,2.5,0,0,D,MXF 1X MIC,2.5µl single drop
1,3,3,200000,5.30102999566398,3,2.5,0,0,D,MXF 1X MIC,2.5µl single drop
2,1,3,4200,3.6232492903979,0,100,0,0,D,MXF 10X MIC,100µl quad
2,2,3,4500,3.65321251377534,0,100,0,0,D,MXF 10X MIC,100µl quad
2,3,3,4900,3.69019608002851,0,100,0,0,D,MXF 10X MIC,100µl quad
2,1,3,3200,3.50514997831991,1,10,0,0,D,MXF 10X MIC,10µl 4 drops
2,2,3,3300,3.51851393987789,1,10,0,0,D,MXF 10X MIC,10µl 4 drops
2,3,3,1900,3.27875360095283,1,10,0,0,D,MXF 10X MIC,10µl 4 drops
2,1,3,2800,3.44715803134222,2,10,0,0,D,MXF 10X MIC,10µl single drop
2,2,3,3000,3.47712125471966,2,10,0,0,D,MXF 10X MIC,10µl single drop
2,3,3,2000,3.30102999566398,2,10,0,0,D,MXF 10X MIC,10µl single drop
2,1,3,6000,3.77815125038364,3,2.5,0,0,D,MXF 10X MIC,2.5µl single drop
2,2,3,1200,3.07918124604762,3,2.5,0,0,D,MXF 10X MIC,2.5µl single drop
2,3,3,6800,3.83250891270624,3,2.5,0,0,D,MXF 10X MIC,2.5µl single drop
3,1,3,2150,3.33243845991561,0,100,0,0,D,INH 1X MIC,100µl quad
3,2,3,2220,3.34635297445064,0,100,0,0,D,INH 1X MIC,100µl quad
3,3,3,2210,3.34439227368511,0,100,0,0,D,INH 1X MIC,100µl quad
3,1,3,3000,3.47712125471966,1,10,0,0,D,INH 1X MIC,10µl 4 drops
3,2,3,1600,3.20411998265592,1,10,0,0,D,INH 1X MIC,10µl 4 drops
3,3,3,1600,3.20411998265592,1,10,0,0,D,INH 1X MIC,10µl 4 drops
3,1,3,1500,3.17609125905568,2,10,0,0,D,INH 1X MIC,10µl single drop
3,2,3,2300,3.36172783601759,2,10,0,0,D,INH 1X MIC,10µl single drop
3,3,3,1600,3.20411998265592,2,10,0,0,D,INH 1X MIC,10µl single drop
3,1,3,4800,3.68124123737559,3,2.5,0,0,D,INH 1X MIC,2.5µl single drop
3,2,3,3600,3.55630250076729,3,2.5,0,0,D,INH 1X MIC,2.5µl single drop
3,3,3,8000,3.90308998699194,3,2.5,0,0,D,INH 1X MIC,2.5µl single drop
4,1,3,1160,3.06445798922692,0,100,0,0,D,INH 10X MIC,100µl quad
4,2,3,1050,3.02118929906994,0,100,0,0,D,INH 10X MIC,100µl quad
4,3,3,610,2.78532983501077,0,100,0,0,D,INH 10X MIC,100µl quad
4,1,3,2000,3.30102999566398,1,10,0,0,D,INH 10X MIC,10µl 4 drops
4,2,3,2700,3.43136376415899,1,10,0,0,D,INH 10X MIC,10µl 4 drops
4,3,3,1800,3.25527250510331,1,10,0,0,D,INH 10X MIC,10µl 4 drops
4,1,3,1800,3.25527250510331,2,10,0,0,D,INH 10X MIC,10µl single drop
4,2,3,1400,3.14612803567824,2,10,0,0,D,INH 10X MIC,10µl single drop
