dataset,organism,state,state_numeric,drug,dose_value,dose_unit,dose_xmic,unit_group,n0_log10,time_days,y_log10,censored,limit_log10,notes
windels2024,E. coli,nutrient_0,0.0,amikacin,12.5,ug/mL,6.25,windels_nut0_ab12.5_r1,,0.125,-0.05256627811294924,False,,"t=3h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.25,0.25,amikacin,12.5,ug/mL,6.25,windels_nut0.25_ab12.5_r1,,0.125,-0.266000713461613,False,,"t=3h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.5,0.5,amikacin,12.5,ug/mL,6.25,windels_nut0.5_ab12.5_r1,,0.125,-3.0462403082667713,False,,"t=3h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.8,0.8,amikacin,12.5,ug/mL,6.25,windels_nut0.8_ab12.5_r1,,0.125,-4.886056647693163,False,,"t=3h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.9,0.9,amikacin,12.5,ug/mL,6.25,windels_nut0.9_ab12.5_r1,,0.125,-5.1605219526258015,False,,"t=3h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.95,0.95,amikacin,12.5,ug/mL,6.25,windels_nut0.95_ab12.5_r1,,0.125,-6.679853713888946,False,,"t=3h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0,0.0,amikacin,12.5,ug/mL,6.25,windels_nut0_ab12.5_r2,,0.125,0.021189299069938092,False,,"t=3h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours; surv_frac 1.05 exceeds 1 (net growth or assay noise); y_log10 is positive, as reported"
windels2024,E. coli,nutrient_0.25,0.25,amikacin,12.5,ug/mL,6.25,windels_nut0.25_ab12.5_r2,,0.125,-1.274088367704952,False,,"t=3h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.5,0.5,amikacin,12.5,ug/mL,6.25,windels_nut0.5_ab12.5_r2,,0.125,-3.1112590393171073,False,,"t=3h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.8,0.8,amikacin,12.5,ug/mL,6.25,windels_nut0.8_ab12.5_r2,,0.125,-4.018634490921456,False,,"t=3h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.9,0.9,amikacin,12.5,ug/mL,6.25,windels_nut0.9_ab12.5_r2,,0.125,-4.856985199745905,False,,"t=3h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.95,0.95,amikacin,12.5,ug/mL,6.25,windels_nut0.95_ab12.5_r2,,0.125,-5.856985199745905,False,,"t=3h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0,0.0,amikacin,12.5,ug/mL,6.25,windels_nut0_ab12.5_r3,,0.125,-0.00261361560268669,False,,"t=3h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.25,0.25,amikacin,12.5,ug/mL,6.25,windels_nut0.25_ab12.5_r3,,0.125,-0.2628073572952627,False,,"t=3h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.5,0.5,amikacin,12.5,ug/mL,6.25,windels_nut0.5_ab12.5_r3,,0.125,-3.041914151478915,False,,"t=3h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.8,0.8,amikacin,12.5,ug/mL,6.25,windels_nut0.8_ab12.5_r3,,0.125,-4.140261433802853,False,,"t=3h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.9,0.9,amikacin,12.5,ug/mL,6.25,windels_nut0.9_ab12.5_r3,,0.125,-4.716698771296451,False,,"t=3h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.95,0.95,amikacin,12.5,ug/mL,6.25,windels_nut0.95_ab12.5_r3,,0.125,-5.528708288941061,False,,"t=3h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0,0.0,amikacin,12.5,ug/mL,6.25,windels_nut0_ab12.5_r1,,0.20833333333333334,-0.10182351650232342,False,,"t=5h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.25,0.25,amikacin,12.5,ug/mL,6.25,windels_nut0.25_ab12.5_r1,,0.20833333333333334,-0.3142582613977364,False,,"t=5h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.5,0.5,amikacin,12.5,ug/mL,6.25,windels_nut0.5_ab12.5_r1,,0.20833333333333334,-3.661543506395395,False,,"t=5h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.8,0.8,amikacin,12.5,ug/mL,6.25,windels_nut0.8_ab12.5_r1,,0.20833333333333334,-4.5718652059712115,False,,"t=5h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.9,0.9,amikacin,12.5,ug/mL,6.25,windels_nut0.9_ab12.5_r1,,0.20833333333333334,-5.8297382846050425,False,,"t=5h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.95,0.95,amikacin,12.5,ug/mL,6.25,windels_nut0.95_ab12.5_r1,,0.20833333333333334,-6.3223930472795065,False,,"t=5h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0,0.0,amikacin,12.5,ug/mL,6.25,windels_nut0_ab12.5_r2,,0.20833333333333334,-0.06398920428479041,False,,"t=5h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.25,0.25,amikacin,12.5,ug/mL,6.25,windels_nut0.25_ab12.5_r2,,0.20833333333333334,-2.2806687130162735,False,,"t=5h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.5,0.5,amikacin,12.5,ug/mL,6.25,windels_nut0.5_ab12.5_r2,,0.20833333333333334,-3.543633966870957,False,,"t=5h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.8,0.8,amikacin,12.5,ug/mL,6.25,windels_nut0.8_ab12.5_r2,,0.20833333333333334,-4.06398920428479,False,,"t=5h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.9,0.9,amikacin,12.5,ug/mL,6.25,windels_nut0.9_ab12.5_r2,,0.20833333333333334,-2.728158393463501,False,,"t=5h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0.95,0.95,amikacin,12.5,ug/mL,6.25,windels_nut0.95_ab12.5_r2,,0.20833333333333334,-4.0762380391713,False,,"t=5h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
windels2024,E. coli,nutrient_0,0.0,amikacin,12.5,ug/mL,6.25,windels_nut0_ab12.5_r3,,0.20833333333333334,-0.20273245916928356,False,,"t=5h; y_log10 = log10(surviving fraction) RELATIVE to t=0, NOT absolute log10 CFU/mL; surv_frac == 1.0 at t=0 by construction; no absolute density exists anywhere in this deposit so n0_log10 is absent; deposit names no drug and no units; amikacin, ug/mL and ancestral MIC 2 ug/mL are from Windels 2024 ISME J wrae070, not from these files; nutrient_conc is dimensionless and unresolved; time read as hours"
