bql_arm,deposit,state_label,drug,dose_value,dose_unit,n0_stratum,plated_volume_uL,limit_log10,V_mL,P_T_ext_infinite,n_series,b_tail_median_log10_per_day,b_tail_q05_log10_per_day,b_tail_q95_log10_per_day,b_tail_identified,censored_fraction,H_log10_cells,Delta_median_days,Delta_q05_days,Delta_q95_days,Delta_units,T_ext_0368_days,T_ext_p95_days,T_ext_p99_days,extrapolation_depth_log10,terminal_variant,rate_units,V_source,scale_tag
censored,era4tb,standard,isoniazid,10.0,xMIC,observed,2.5,2.6020599913279625,1000.0,0.7725490196078432,17,-0.16040362403492317,-0.33100355803074116,0.3303669151817501,True,0.3868312757201646,5.6020599913279625,30.243736349120283,11.087480310885773,836.9071437744477,"days, conditional on b_tail>0, mean is undefined",21.0,28.870655095592745,33.09744880933933,4.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,isoniazid,10.0,xMIC,observed,2.5,2.6020599913279625,1000.0,0.7725490196078432,17,-0.16040362403492317,-0.33100355803074116,0.3303669151817501,True,0.3868312757201646,5.6020599913279625,24.88230601614233,13.649033796475297,98.69686668751856,"days, conditional on b_tail>0, mean is undefined",21.0,27.55536917857432,31.152758970232128,4.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,isoniazid,10.0,xMIC,observed,2.5,2.6020599913279625,1000.0,0.7725490196078432,17,-0.16040362403492317,-0.33100355803074116,0.3303669151817501,True,0.3868312757201646,5.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,100.0,1.0,1.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,1.0,33.4294451782444,17.55516647819541,860.5339523548593,"days, conditional on b_tail>0, mean is undefined",204.14521899211402,247.26717767613724,270.93121394021415,1.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,100.0,1.0,1.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,1.0,31.315309345619006,25.431842744514682,133.65376409438193,"days, conditional on b_tail>0, mean is undefined",,,,1.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,100.0,1.0,1.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,1.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,100.0,1.0,10.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,2.0,66.8588903564888,35.11033295639082,1721.0679047097185,"days, conditional on b_tail>0, mean is undefined",237.5746641703584,280.6966228543816,304.36065911845856,2.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,100.0,1.0,10.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,2.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,100.0,1.0,10.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,2.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,100.0,1.0,100.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,3.0,100.2883355347332,52.66549943458622,2581.601857064578,"days, conditional on b_tail>0, mean is undefined",271.0041093486028,314.126068032626,337.7901042967029,3.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,100.0,1.0,100.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,3.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,100.0,1.0,100.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,3.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,100.0,1.0,1000.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,4.0,133.7177807129776,70.22066591278164,3442.135809419437,"days, conditional on b_tail>0, mean is undefined",304.4335545268472,347.5555132108704,371.21954947494737,4.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,100.0,1.0,1000.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,4.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,100.0,1.0,1000.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,4.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,10.0,2.0,1.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,2.0,66.8588903564888,35.11033295639082,1721.0679047097185,"days, conditional on b_tail>0, mean is undefined",204.14521899211402,247.26717767613724,270.93121394021415,1.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,10.0,2.0,1.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,2.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,10.0,2.0,1.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,2.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,10.0,2.0,10.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,3.0,100.2883355347332,52.66549943458622,2581.601857064578,"days, conditional on b_tail>0, mean is undefined",237.5746641703584,280.6966228543816,304.36065911845856,2.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,10.0,2.0,10.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,3.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,10.0,2.0,10.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,3.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,10.0,2.0,100.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,4.0,133.7177807129776,70.22066591278164,3442.135809419437,"days, conditional on b_tail>0, mean is undefined",271.0041093486028,314.126068032626,337.7901042967029,3.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,10.0,2.0,100.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,4.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,10.0,2.0,100.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,4.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,10.0,2.0,1000.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,5.0,167.147225891222,87.77583239097703,4302.669761774297,"days, conditional on b_tail>0, mean is undefined",304.4335545268472,347.5555132108704,371.21954947494737,4.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,10.0,2.0,1000.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,5.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,10.0,2.0,1000.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,5.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,2.5,2.6020599913279625,1.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,2.6020599913279625,86.98542183060123,45.679596334014086,2239.1609686019024,"days, conditional on b_tail>0, mean is undefined",204.14521899211402,247.26717767613724,270.93121394021415,1.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,2.5,2.6020599913279625,1.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,2.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,2.5,2.6020599913279625,1.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,2.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,2.5,2.6020599913279625,10.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,3.6020599913279625,120.41486700884563,63.23476281220949,3099.6949209567615,"days, conditional on b_tail>0, mean is undefined",237.5746641703584,280.6966228543816,304.36065911845856,2.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,2.5,2.6020599913279625,10.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,3.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,2.5,2.6020599913279625,10.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,3.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,2.5,2.6020599913279625,100.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,4.6020599913279625,153.84431218709003,80.7899292904049,3960.2288733116206,"days, conditional on b_tail>0, mean is undefined",271.0041093486028,314.126068032626,337.7901042967029,3.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,2.5,2.6020599913279625,100.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,4.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,2.5,2.6020599913279625,100.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,4.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,2.5,2.6020599913279625,1000.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,5.6020599913279625,187.27375736533443,98.34509576860032,4820.76282566648,"days, conditional on b_tail>0, mean is undefined",304.4335545268472,347.5555132108704,371.21954947494737,4.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,2.5,2.6020599913279625,1000.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,5.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,1.0,xMIC,observed,2.5,2.6020599913279625,1000.0,0.9568627450980393,17,-0.10779434082596753,-0.1921430488995105,-0.0032147674180125737,True,0.028925619834710745,5.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,era4tb,standard,moxifloxacin,10.0,xMIC,observed,100.0,1.0,1.0,0.2823529411764706,17,0.0830195545315422,-0.21884399202047963,0.38234948529838064,True,0.28361344537815125,1.0,7.710109058510124,2.300477632093949,31.794615091951496,"days, conditional on b_tail>0, mean is undefined",36.48401323533122,46.50890534342868,52.510766280543756,1.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
